-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 12/31/2019 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
23.5,92.5,2019,161,2.78
24.0,88.125,2019,161,2.34
24.0,88.75,2019,161,0.7
24.0,89.375,2019,161,0.91
24.0,90.0,2019,161,2.77
24.0,90.625,2019,161,4.34
24.0,91.25,2019,161,5.23
24.0,91.875,2019,161,5.13
24.0,92.5,2019,161,8.31
24.5,88.125,2019,161,8.26
24.5,88.75,2019,161,3.32
24.5,89.375,2019,161,1.58
24.5,90.0,2019,161,3.41
24.5,90.625,2019,161,9.14
24.5,91.25,2019,161,14.21
24.5,91.875,2019,161,14.13
24.5,92.5,2019,161,15.46
25.0,88.125,2019,161,17.17
25.0,88.75,2019,161,8.95
25.0,89.375,2019,161,3.95
25.0,90.0,2019,161,4.74
25.0,90.625,2019,161,13.28
25.0,91.25,2019,161,34.32
25.0,91.875,2019,161,37.19
25.0,92.5,2019,161,23.64
25.5,88.125,2019,161,26.7
25.5,88.75,2019,161,16.74
25.5,89.375,2019,161,8.86
25.5,90.0,2019,161,5.32
25.5,90.625,2019,161,9.14
25.5,91.25,2019,161,14.94
25.5,91.875,2019,161,14.45
25.5,92.5,2019,161,11.44
26.0,88.125,2019,161,29.83
26.0,88.75,2019,161,24.15
26.0,89.375,2019,161,16.39
26.0,90.0,2019,161,6.97
26.0,90.625,2019,161,4.69
26.0,91.25,2019,161,5.16
26.0,91.875,2019,161,5.23
26.0,92.5,2019,161,4.47
26.5,88.125,2019,161,21.78
26.5,88.75,2019,161,25.1
26.5,89.375,2019,161,23.71
26.5,90.0,2019,161,12.99
26.5,90.625,2019,161,5.94
26.5,91.25,2019,161,3.5
26.5,91.875,2019,161,3.37
26.5,92.5,2019,161,2.26
21.0,88.125,2019,162,2.65
21.0,88.75,2019,162,1.04
21.0,89.375,2019,162,0.87
21.0,90.0,2019,162,1.0
21.0,90.625,2019,162,1.24
21.0,91.25,2019,162,1.51
21.0,91.875,2019,162,1.68
21.0,92.5,2019,162,1.71
21.5,88.125,2019,162,1.9
21.5,88.75,2019,162,0.84
21.5,89.375,2019,162,0.67
21.5,90.0,2019,162,0.64
21.5,90.625,2019,162,0.69
21.5,91.25,2019,162,0.87
21.5,91.875,2019,162,0.84
21.5,92.5,2019,162,0.04
22.0,88.125,2019,162,0.59
22.0,88.75,2019,162,0.26
22.0,89.375,2019,162,0.18
22.0,90.0,2019,162,0.16
22.0,90.625,2019,162,0.31
22.0,91.25,2019,162,0.5
22.0,91.875,2019,162,0.44
22.0,92.5,2019,162,0.0
22.5,88.125,2019,162,0.18
22.5,88.75,2019,162,0.0
22.5,89.375,2019,162,0.0
22.5,90.0,2019,162,0.01
22.5,90.625,2019,162,0.04
22.5,91.25,2019,162,0.03
22.5,91.875,2019,162,0.0
22.5,92.5,2019,162,0.0
23.0,88.125,2019,162,0.26
23.0,88.75,2019,162,0.01
23.0,89.375,2019,162,0.0
23.0,90.0,2019,162,0.0
23.0,90.625,2019,162,0.0
23.0,91.25,2019,162,0.0
23.0,91.875,2019,162,0.0
23.0,92.5,2019,162,0.02
23.5,88.125,2019,162,0.55
23.5,88.75,2019,162,0.08
23.5,89.375,2019,162,0.0
23.5,90.0,2019,162,0.0
23.5,90.625,2019,162,0.02
23.5,91.25,2019,162,0.03
23.5,91.875,2019,162,0.02
23.5,92.5,2019,162,0.09
24.0,88.125,2019,162,2.1
24.0,88.75,2019,162,0.45
24.0,89.375,2019,162,0.01
24.0,90.0,2019,162,0.03
24.0,90.625,2019,162,0.23
24.0,91.25,2019,162,0.41
24.0,91.875,2019,162,0.31
24.0,92.5,2019,162,0.45
24.5,88.125,2019,162,4.93
24.5,88.75,2019,162,1.01
24.5,89.375,2019,162,0.2
24.5,90.0,2019,162,0.42
24.5,90.625,2019,162,1.12
24.5,91.25,2019,162,2.27
24.5,91.875,2019,162,2.31
24.5,92.5,2019,162,2.13
25.0,88.125,2019,162,7.58
25.0,88.75,2019,162,2.03
25.0,89.375,2019,162,1.54
25.0,90.0,2019,162,2.55
25.0,90.625,2019,162,3.95
25.0,91.25,2019,162,6.08
25.0,91.875,2019,162,6.27
25.0,92.5,2019,162,4.0
25.5,88.125,2019,162,8.54
25.5,88.75,2019,162,6.21
25.5,89.375,2019,162,7.23
25.5,90.0,2019,162,8.28
25.5,90.625,2019,162,9.31
25.5,91.25,2019,162,12.85
25.5,91.875,2019,162,12.84
25.5,92.5,2019,162,5.51
26.0,88.125,2019,162,11.44
26.0,88.75,2019,162,16.12
26.0,89.375,2019,162,18.62
26.0,90.0,2019,162,16.33
26.0,90.625,2019,162,13.73
26.0,91.25,2019,162,17.85
26.0,91.875,2019,162,17.48
26.0,92.5,2019,162,7.51
26.5,88.125,2019,162,15.28
26.5,88.75,2019,162,23.88
26.5,89.375,2019,162,23.39
26.5,90.0,2019,162,18.92
26.5,90.625,2019,162,14.5
26.5,91.25,2019,162,14.85
26.5,91.875,2019,162,13.93
26.5,92.5,2019,162,5.88
21.0,88.125,2019,163,4.29
21.0,88.75,2019,163,2.72
21.0,89.375,2019,163,2.23
21.0,90.0,2019,163,1.68
21.0,90.625,2019,163,1.12
21.0,91.25,2019,163,0.89
21.0,91.875,2019,163,0.99
21.0,92.5,2019,163,1.15
21.5,88.125,2019,163,3.44
21.5,88.75,2019,163,2.58
21.5,89.375,2019,163,1.88
21.5,90.0,2019,163,1.32
21.5,90.625,2019,163,0.96
21.5,91.25,2019,163,0.62
21.5,91.875,2019,163,0.59
21.5,92.5,2019,163,0.03
22.0,88.125,2019,163,2.6
22.0,88.75,2019,163,2.51
22.0,89.375,2019,163,1.36
22.0,90.0,2019,163,0.55
22.0,90.625,2019,163,0.73
22.0,91.25,2019,163,0.59
22.0,91.875,2019,163,0.5
22.0,92.5,2019,163,0.03
22.5,88.125,2019,163,3.1
22.5,88.75,2019,163,2.61
22.5,89.375,2019,163,1.13
22.5,90.0,2019,163,0.17
22.5,90.625,2019,163,0.1
22.5,91.25,2019,163,0.04
22.5,91.875,2019,163,0.0
22.5,92.5,2019,163,0.13
23.0,88.125,2019,163,3.55
23.0,88.75,2019,163,2.16
23.0,89.375,2019,163,0.79
23.0,90.0,2019,163,0.07
23.0,90.625,2019,163,0.0
23.0,91.25,2019,163,0.02
23.0,91.875,2019,163,0.02
23.0,92.5,2019,163,0.34
23.5,88.125,2019,163,2.67
23.5,88.75,2019,163,1.19
23.5,89.375,2019,163,0.38
23.5,90.0,2019,163,0.03
23.5,90.625,2019,163,0.0
23.5,91.25,2019,163,0.03
23.5,91.875,2019,163,0.07
23.5,92.5,2019,163,0.69
24.0,88.125,2019,163,1.63
24.0,88.75,2019,163,0.45
24.0,89.375,2019,163,0.12
24.0,90.0,2019,163,0.01
24.0,90.625,2019,163,0.01
24.0,91.25,2019,163,0.02
24.0,91.875,2019,163,0.06
24.0,92.5,2019,163,0.61
24.5,88.125,2019,163,1.71
24.5,88.75,2019,163,0.55
24.5,89.375,2019,163,0.33
24.5,90.0,2019,163,0.13
24.5,90.625,2019,163,0.19
24.5,91.25,2019,163,0.17
24.5,91.875,2019,163,0.15
24.5,92.5,2019,163,0.41
25.0,88.125,2019,163,2.97
25.0,88.75,2019,163,2.02
25.0,89.375,2019,163,1.56
25.0,90.0,2019,163,0.61
25.0,90.625,2019,163,0.54
25.0,91.25,2019,163,1.58
25.0,91.875,2019,163,1.7
25.0,92.5,2019,163,0.82
25.5,88.125,2019,163,3.81
25.5,88.75,2019,163,4.24
25.5,89.375,2019,163,3.07
25.5,90.0,2019,163,1.11
25.5,90.625,2019,163,0.75
25.5,91.25,2019,163,1.71
25.5,91.875,2019,163,1.72
25.5,92.5,2019,163,0.72
26.0,88.125,2019,163,3.46
26.0,88.75,2019,163,4.68
26.0,89.375,2019,163,2.84
26.0,90.0,2019,163,1.14
26.0,90.625,2019,163,1.24
26.0,91.25,2019,163,2.01
26.0,91.875,2019,163,1.96
26.0,92.5,2019,163,0.67
26.5,88.125,2019,163,2.38
26.5,88.75,2019,163,2.59
26.5,89.375,2019,163,1.35
26.5,90.0,2019,163,1.02
26.5,90.625,2019,163,1.81
26.5,91.25,2019,163,3.2
26.5,91.875,2019,163,3.08
26.5,92.5,2019,163,1.1
21.0,88.125,2019,164,7.02
21.0,88.75,2019,164,7.75
21.0,89.375,2019,164,6.84
21.0,90.0,2019,164,6.41
21.0,90.625,2019,164,7.8
21.0,91.25,2019,164,8.54
21.0,91.875,2019,164,8.66
21.0,92.5,2019,164,5.15
21.5,88.125,2019,164,4.34
21.5,88.75,2019,164,5.15
21.5,89.375,2019,164,4.73
21.5,90.0,2019,164,5.33
21.5,90.625,2019,164,8.09
21.5,91.25,2019,164,9.27
21.5,91.875,2019,164,8.95
21.5,92.5,2019,164,0.32
22.0,88.125,2019,164,3.06
22.0,88.75,2019,164,3.96
22.0,89.375,2019,164,2.69
22.0,90.0,2019,164,2.43
22.0,90.625,2019,164,7.11
22.0,91.25,2019,164,14.72
22.0,91.875,2019,164,13.74
22.0,92.5,2019,164,0.31
22.5,88.125,2019,164,2.89
22.5,88.75,2019,164,3.04
22.5,89.375,2019,164,1.51
22.5,90.0,2019,164,0.55
22.5,90.625,2019,164,1.06
22.5,91.25,2019,164,1.09
22.5,91.875,2019,164,0.1
22.5,92.5,2019,164,1.33
23.0,88.125,2019,164,2.28
23.0,88.75,2019,164,1.79
23.0,89.375,2019,164,0.78
23.0,90.0,2019,164,0.18
23.0,90.625,2019,164,0.25
23.0,91.25,2019,164,0.53
23.0,91.875,2019,164,0.65
23.0,92.5,2019,164,3.85
23.5,88.125,2019,164,1.24
23.5,88.75,2019,164,0.79
23.5,89.375,2019,164,0.35
23.5,90.0,2019,164,0.31
23.5,90.625,2019,164,0.97
23.5,91.25,2019,164,1.88
23.5,91.875,2019,164,2.22
23.5,92.5,2019,164,6.55
24.0,88.125,2019,164,0.6
24.0,88.75,2019,164,0.27
24.0,89.375,2019,164,0.12
24.0,90.0,2019,164,0.37
24.0,90.625,2019,164,1.38
24.0,91.25,2019,164,2.27
24.0,91.875,2019,164,2.65
24.0,92.5,2019,164,6.01
24.5,88.125,2019,164,0.44
24.5,88.75,2019,164,0.07
24.5,89.375,2019,164,0.03
24.5,90.0,2019,164,0.23
24.5,90.625,2019,164,0.91
24.5,91.25,2019,164,1.17
24.5,91.875,2019,164,1.23
24.5,92.5,2019,164,2.65
25.0,88.125,2019,164,0.36
25.0,88.75,2019,164,0.02
25.0,89.375,2019,164,0.0
25.0,90.0,2019,164,0.09
25.0,90.625,2019,164,0.57
25.0,91.25,2019,164,1.54
25.0,91.875,2019,164,1.54
25.0,92.5,2019,164,1.42
25.5,88.125,2019,164,0.17
25.5,88.75,2019,164,0.02
25.5,89.375,2019,164,0.0
25.5,90.0,2019,164,0.05
25.5,90.625,2019,164,0.46
25.5,91.25,2019,164,1.49
25.5,91.875,2019,164,1.59
25.5,92.5,2019,164,2.91
26.0,88.125,2019,164,0.07
26.0,88.75,2019,164,0.05
26.0,89.375,2019,164,0.0
26.0,90.0,2019,164,0.08
26.0,90.625,2019,164,0.55
26.0,91.25,2019,164,1.93
26.0,91.875,2019,164,2.18
26.0,92.5,2019,164,4.07
26.5,88.125,2019,164,0.24
26.5,88.75,2019,164,0.15
26.5,89.375,2019,164,0.0
26.5,90.0,2019,164,0.21
26.5,90.625,2019,164,1.16
26.5,91.25,2019,164,1.96
26.5,91.875,2019,164,2.24
26.5,92.5,2019,164,6.64
21.0,88.125,2019,165,2.0
21.0,88.75,2019,165,1.89
21.0,89.375,2019,165,2.34
21.0,90.0,2019,165,3.09
21.0,90.625,2019,165,4.28
21.0,91.25,2019,165,6.04
21.0,91.875,2019,165,6.34
21.0,92.5,2019,165,6.58
21.5,88.125,2019,165,1.84
21.5,88.75,2019,165,1.73
21.5,89.375,2019,165,1.99
21.5,90.0,2019,165,3.01
21.5,90.625,2019,165,4.8
21.5,91.25,2019,165,6.48
21.5,91.875,2019,165,6.44
21.5,92.5,2019,165,4.58
22.0,88.125,2019,165,1.92
22.0,88.75,2019,165,1.38
22.0,89.375,2019,165,1.34
22.0,90.0,2019,165,2.6
22.0,90.625,2019,165,4.95
22.0,91.25,2019,165,6.46
22.0,91.875,2019,165,6.54
22.0,92.5,2019,165,5.1
22.5,88.125,2019,165,1.28
22.5,88.75,2019,165,0.82
22.5,89.375,2019,165,0.83
22.5,90.0,2019,165,2.16
22.5,90.625,2019,165,5.82
22.5,91.25,2019,165,12.53
22.5,91.875,2019,165,12.58
22.5,92.5,2019,165,5.87
23.0,88.125,2019,165,0.42
23.0,88.75,2019,165,0.32
23.0,89.375,2019,165,0.45
23.0,90.0,2019,165,1.77
23.0,90.625,2019,165,6.3
23.0,91.25,2019,165,12.58
23.0,91.875,2019,165,12.11
23.0,92.5,2019,165,10.3
23.5,88.125,2019,165,0.06
23.5,88.75,2019,165,0.25
23.5,89.375,2019,165,1.39
23.5,90.0,2019,165,4.76
23.5,90.625,2019,165,12.53
23.5,91.25,2019,165,22.98
23.5,91.875,2019,165,23.52
23.5,92.5,2019,165,19.7
24.0,88.125,2019,165,0.03
24.0,88.75,2019,165,0.98
24.0,89.375,2019,165,5.67
24.0,90.0,2019,165,15.85
24.0,90.625,2019,165,31.68
24.0,91.25,2019,165,44.88
24.0,91.875,2019,165,45.49
24.0,92.5,2019,165,30.29
24.5,88.125,2019,165,0.12
24.5,88.75,2019,165,2.5
24.5,89.375,2019,165,13.16
24.5,90.0,2019,165,32.79
24.5,90.625,2019,165,59.1
24.5,91.25,2019,165,84.95
24.5,91.875,2019,165,85.19
24.5,92.5,2019,165,45.99
25.0,88.125,2019,165,0.34
25.0,88.75,2019,165,4.42
25.0,89.375,2019,165,19.01
25.0,90.0,2019,165,42.77
25.0,90.625,2019,165,66.98
25.0,91.25,2019,165,95.06
25.0,91.875,2019,165,97.72
25.0,92.5,2019,165,64.78
25.5,88.125,2019,165,0.98
25.5,88.75,2019,165,6.55
25.5,89.375,2019,165,19.52
25.5,90.0,2019,165,32.85
25.5,90.625,2019,165,40.69
25.5,91.25,2019,165,41.53
25.5,91.875,2019,165,39.71
25.5,92.5,2019,165,37.32
26.0,88.125,2019,165,1.27
26.0,88.75,2019,165,7.34
26.0,89.375,2019,165,18.95
26.0,90.0,2019,165,21.61
26.0,90.625,2019,165,16.82
26.0,91.25,2019,165,11.71
26.0,91.875,2019,165,11.3
26.0,92.5,2019,165,21.88
26.5,88.125,2019,165,2.27
26.5,88.75,2019,165,11.28
26.5,89.375,2019,165,22.31
26.5,90.0,2019,165,18.04
26.5,90.625,2019,165,7.71
26.5,91.25,2019,165,5.8
26.5,91.875,2019,165,6.68
26.5,92.5,2019,165,18.83
21.0,88.125,2019,166,7.04
21.0,88.75,2019,166,6.18
21.0,89.375,2019,166,6.0
21.0,90.0,2019,166,7.69
21.0,90.625,2019,166,11.07
21.0,91.25,2019,166,15.36
21.0,91.875,2019,166,16.59
21.0,92.5,2019,166,17.88
21.5,88.125,2019,166,6.05
21.5,88.75,2019,166,5.34
21.5,89.375,2019,166,5.29
21.5,90.0,2019,166,6.76
21.5,90.625,2019,166,9.23
21.5,91.25,2019,166,12.79
21.5,91.875,2019,166,13.12
21.5,92.5,2019,166,12.87
22.0,88.125,2019,166,6.52
22.0,88.75,2019,166,3.87
22.0,89.375,2019,166,3.64
22.0,90.0,2019,166,6.23
22.0,90.625,2019,166,11.02
22.0,91.25,2019,166,14.73
22.0,91.875,2019,166,15.66
22.0,92.5,2019,166,20.3
22.5,88.125,2019,166,6.54
22.5,88.75,2019,166,2.78
22.5,89.375,2019,166,3.98
22.5,90.0,2019,166,8.71
22.5,90.625,2019,166,17.98
22.5,91.25,2019,166,37.33
22.5,91.875,2019,166,39.13
22.5,92.5,2019,166,26.16
23.0,88.125,2019,166,4.44
23.0,88.75,2019,166,1.93
23.0,89.375,2019,166,5.54
23.0,90.0,2019,166,11.91
23.0,90.625,2019,166,19.33
23.0,91.25,2019,166,35.45
23.0,91.875,2019,166,35.73
23.0,92.5,2019,166,26.35
23.5,88.125,2019,166,1.79
23.5,88.75,2019,166,1.77
23.5,89.375,2019,166,7.64
23.5,90.0,2019,166,13.81
23.5,90.625,2019,166,17.75
23.5,91.25,2019,166,27.92
23.5,91.875,2019,166,26.82
23.5,92.5,2019,166,25.83
24.0,88.125,2019,166,0.57
24.0,88.75,2019,166,3.12
24.0,89.375,2019,166,12.86
24.0,90.0,2019,166,21.54
24.0,90.625,2019,166,24.12
24.0,91.25,2019,166,35.45
24.0,91.875,2019,166,35.22
24.0,92.5,2019,166,35.43
24.5,88.125,2019,166,0.66
24.5,88.75,2019,166,5.46
24.5,89.375,2019,166,18.21
24.5,90.0,2019,166,32.05
24.5,90.625,2019,166,37.48
24.5,91.25,2019,166,46.46
24.5,91.875,2019,166,50.44
24.5,92.5,2019,166,44.12
25.0,88.125,2019,166,2.27
25.0,88.75,2019,166,8.68
25.0,89.375,2019,166,17.56
25.0,90.0,2019,166,28.36
25.0,90.625,2019,166,35.71
25.0,91.25,2019,166,29.94
25.0,91.875,2019,166,28.65
25.0,92.5,2019,166,19.09
25.5,88.125,2019,166,6.7
25.5,88.75,2019,166,14.95
25.5,89.375,2019,166,16.12
25.5,90.0,2019,166,17.57
25.5,90.625,2019,166,23.22
25.5,91.25,2019,166,23.83
25.5,91.875,2019,166,23.11
25.5,92.5,2019,166,13.65
26.0,88.125,2019,166,12.18
26.0,88.75,2019,166,24.37
26.0,89.375,2019,166,19.11
26.0,90.0,2019,166,11.21
26.0,90.625,2019,166,10.17
26.0,91.25,2019,166,8.91
26.0,91.875,2019,166,8.06
26.0,92.5,2019,166,9.58
26.5,88.125,2019,166,14.37
26.5,88.75,2019,166,28.56
26.5,89.375,2019,166,20.98
26.5,90.0,2019,166,11.9
26.5,90.625,2019,166,9.2
26.5,91.25,2019,166,4.91
26.5,91.875,2019,166,5.33
26.5,92.5,2019,166,14.81
21.0,88.125,2019,167,4.49
21.0,88.75,2019,167,5.26
21.0,89.375,2019,167,5.44
21.0,90.0,2019,167,7.37
21.0,90.625,2019,167,14.78
21.0,91.25,2019,167,30.83
21.0,91.875,2019,167,31.3
21.0,92.5,2019,167,19.47
21.5,88.125,2019,167,2.85
21.5,88.75,2019,167,3.39
21.5,89.375,2019,167,3.81
21.5,90.0,2019,167,5.3
21.5,90.625,2019,167,8.15
21.5,91.25,2019,167,10.44
21.5,91.875,2019,167,10.24
21.5,92.5,2019,167,4.97
22.0,88.125,2019,167,0.95
22.0,88.75,2019,167,1.06
22.0,89.375,2019,167,1.94
22.0,90.0,2019,167,4.48
22.0,90.625,2019,167,7.08
22.0,91.25,2019,167,8.32
22.0,91.875,2019,167,8.04
22.0,92.5,2019,167,5.62
22.5,88.125,2019,167,0.06
22.5,88.75,2019,167,0.28
22.5,89.375,2019,167,2.48
22.5,90.0,2019,167,7.36
22.5,90.625,2019,167,11.72
22.5,91.25,2019,167,10.76
22.5,91.875,2019,167,10.62
22.5,92.5,2019,167,6.85
23.0,88.125,2019,167,0.05
23.0,88.75,2019,167,0.52
23.0,89.375,2019,167,4.05
23.0,90.0,2019,167,9.75
23.0,90.625,2019,167,10.92
23.0,91.25,2019,167,6.86
23.0,91.875,2019,167,6.46
23.0,92.5,2019,167,4.74
23.5,88.125,2019,167,0.12
23.5,88.75,2019,167,1.12
23.5,89.375,2019,167,6.38
23.5,90.0,2019,167,11.74
23.5,90.625,2019,167,8.69
23.5,91.25,2019,167,3.02
23.5,91.875,2019,167,2.55
23.5,92.5,2019,167,2.52
24.0,88.125,2019,167,0.22
24.0,88.75,2019,167,2.62
24.0,89.375,2019,167,11.74
24.0,90.0,2019,167,19.69
24.0,90.625,2019,167,13.91
24.0,91.25,2019,167,3.7
24.0,91.875,2019,167,3.02
24.0,92.5,2019,167,3.48
24.5,88.125,2019,167,0.69
24.5,88.75,2019,167,5.05
24.5,89.375,2019,167,16.91
24.5,90.0,2019,167,30.24
24.5,90.625,2019,167,29.06
24.5,91.25,2019,167,14.01
24.5,91.875,2019,167,11.63
24.5,92.5,2019,167,11.74
25.0,88.125,2019,167,2.92
25.0,88.75,2019,167,8.9
25.0,89.375,2019,167,17.17
25.0,90.0,2019,167,28.82
25.0,90.625,2019,167,40.2
25.0,91.25,2019,167,35.56
25.0,91.875,2019,167,35.35
25.0,92.5,2019,167,33.88
25.5,88.125,2019,167,6.69
25.5,88.75,2019,167,13.77
25.5,89.375,2019,167,14.05
25.5,90.0,2019,167,18.27
25.5,90.625,2019,167,30.38
25.5,91.25,2019,167,58.76
25.5,91.875,2019,167,62.24
25.5,92.5,2019,167,37.77
26.0,88.125,2019,167,8.77
26.0,88.75,2019,167,14.98
26.0,89.375,2019,167,10.79
26.0,90.0,2019,167,9.05
26.0,90.625,2019,167,12.6
26.0,91.25,2019,167,21.93
26.0,91.875,2019,167,20.6
26.0,92.5,2019,167,11.42
26.5,88.125,2019,167,7.07
26.5,88.75,2019,167,10.27
26.5,89.375,2019,167,7.94
26.5,90.0,2019,167,6.97
26.5,90.625,2019,167,8.32
26.5,91.25,2019,167,10.55
26.5,91.875,2019,167,10.34
26.5,92.5,2019,167,13.39
21.0,88.125,2019,168,5.27
21.0,88.75,2019,168,8.24
21.0,89.375,2019,168,11.6
21.0,90.0,2019,168,15.23
21.0,90.625,2019,168,16.6
21.0,91.25,2019,168,11.24
21.0,91.875,2019,168,10.66
21.0,92.5,2019,168,5.45
21.5,88.125,2019,168,3.64
21.5,88.75,2019,168,7.03
21.5,89.375,2019,168,12.31
21.5,90.0,2019,168,16.53
21.5,90.625,2019,168,16.23
21.5,91.25,2019,168,10.5
21.5,91.875,2019,168,9.45
21.5,92.5,2019,168,0.94
22.0,88.125,2019,168,1.26
22.0,88.75,2019,168,4.0
22.0,89.375,2019,168,11.79
22.0,90.0,2019,168,18.94
22.0,90.625,2019,168,15.14
22.0,91.25,2019,168,10.61
22.0,91.875,2019,168,9.36
22.0,92.5,2019,168,0.51
22.5,88.125,2019,168,0.1
22.5,88.75,2019,168,1.81
22.5,89.375,2019,168,8.05
22.5,90.0,2019,168,14.88
22.5,90.625,2019,168,12.65
22.5,91.25,2019,168,3.23
22.5,91.875,2019,168,2.03
22.5,92.5,2019,168,0.66
23.0,88.125,2019,168,0.11
23.0,88.75,2019,168,1.45
23.0,89.375,2019,168,5.96
23.0,90.0,2019,168,11.89
23.0,90.625,2019,168,13.91
23.0,91.25,2019,168,5.19
23.0,91.875,2019,168,4.54
23.0,92.5,2019,168,1.05
23.5,88.125,2019,168,0.39
23.5,88.75,2019,168,3.17
23.5,89.375,2019,168,9.32
23.5,90.0,2019,168,13.83
23.5,90.625,2019,168,13.99
23.5,91.25,2019,168,6.8
23.5,91.875,2019,168,6.08
23.5,92.5,2019,168,1.52
24.0,88.125,2019,168,0.93
24.0,88.75,2019,168,5.89
24.0,89.375,2019,168,14.84
24.0,90.0,2019,168,19.26
24.0,90.625,2019,168,16.78
24.0,91.25,2019,168,9.47
24.0,91.875,2019,168,7.48
24.0,92.5,2019,168,5.02
24.5,88.125,2019,168,1.31
24.5,88.75,2019,168,6.9
24.5,89.375,2019,168,15.87
24.5,90.0,2019,168,22.13
24.5,90.625,2019,168,30.55
24.5,91.25,2019,168,41.49
24.5,91.875,2019,168,41.09
24.5,92.5,2019,168,23.38
25.0,88.125,2019,168,1.55
25.0,88.75,2019,168,6.49
25.0,89.375,2019,168,13.74
25.0,90.0,2019,168,22.53
25.0,90.625,2019,168,43.25
25.0,91.25,2019,168,96.69
25.0,91.875,2019,168,102.0
25.0,92.5,2019,168,47.78
25.5,88.125,2019,168,4.64
25.5,88.75,2019,168,7.17
25.5,89.375,2019,168,14.5
25.5,90.0,2019,168,23.53
25.5,90.625,2019,168,37.86
25.5,91.25,2019,168,55.68
25.5,91.875,2019,168,53.79
25.5,92.5,2019,168,30.72
26.0,88.125,2019,168,7.4
26.0,88.75,2019,168,8.57
26.0,89.375,2019,168,16.84
26.0,90.0,2019,168,23.2
26.0,90.625,2019,168,25.79
26.0,91.25,2019,168,18.21
26.0,91.875,2019,168,16.72
26.0,92.5,2019,168,11.18
26.5,88.125,2019,168,5.77
26.5,88.75,2019,168,8.89
26.5,89.375,2019,168,15.76
26.5,90.0,2019,168,18.96
26.5,90.625,2019,168,18.11
26.5,91.25,2019,168,9.41
26.5,91.875,2019,168,8.46
26.5,92.5,2019,168,6.86
21.0,88.125,2019,169,7.57
21.0,88.75,2019,169,9.96
21.0,89.375,2019,169,12.4
21.0,90.0,2019,169,17.79
21.0,90.625,2019,169,26.55
21.0,91.25,2019,169,36.38
21.0,91.875,2019,169,38.4
21.0,92.5,2019,169,41.9
21.5,88.125,2019,169,5.75
21.5,88.75,2019,169,7.8
21.5,89.375,2019,169,9.71
21.5,90.0,2019,169,13.4
21.5,90.625,2019,169,21.93
21.5,91.25,2019,169,38.04
21.5,91.875,2019,169,39.22
21.5,92.5,2019,169,50.69
22.0,88.125,2019,169,4.83
22.0,88.75,2019,169,6.51
22.0,89.375,2019,169,8.57
22.0,90.0,2019,169,12.61
22.0,90.625,2019,169,14.39
22.0,91.25,2019,169,29.18
22.0,91.875,2019,169,31.21
22.0,92.5,2019,169,69.23
22.5,88.125,2019,169,5.8
22.5,88.75,2019,169,7.01
22.5,89.375,2019,169,6.78
22.5,90.0,2019,169,8.67
22.5,90.625,2019,169,8.48
22.5,91.25,2019,169,7.69
22.5,91.875,2019,169,9.4
22.5,92.5,2019,169,52.07
23.0,88.125,2019,169,5.59
23.0,88.75,2019,169,6.22
23.0,89.375,2019,169,5.48
23.0,90.0,2019,169,7.88
23.0,90.625,2019,169,9.21
23.0,91.25,2019,169,4.85
23.0,91.875,2019,169,5.38
23.0,92.5,2019,169,19.04
23.5,88.125,2019,169,3.31
23.5,88.75,2019,169,4.89
23.5,89.375,2019,169,6.35
23.5,90.0,2019,169,10.25
23.5,90.625,2019,169,13.07
23.5,91.25,2019,169,5.19
23.5,91.875,2019,169,4.77
23.5,92.5,2019,169,7.07
24.0,88.125,2019,169,1.93
24.0,88.75,2019,169,5.24
24.0,89.375,2019,169,9.01
24.0,90.0,2019,169,11.57
24.0,90.625,2019,169,11.48
24.0,91.25,2019,169,4.15
24.0,91.875,2019,169,3.46
24.0,92.5,2019,169,3.58
24.5,88.125,2019,169,1.77
24.5,88.75,2019,169,5.91
24.5,89.375,2019,169,10.76
24.5,90.0,2019,169,10.89
24.5,90.625,2019,169,7.64
24.5,91.25,2019,169,5.28
24.5,91.875,2019,169,4.99
24.5,92.5,2019,169,3.99
25.0,88.125,2019,169,2.99
25.0,88.75,2019,169,6.47
25.0,89.375,2019,169,11.05
25.0,90.0,2019,169,9.96
25.0,90.625,2019,169,6.32
25.0,91.25,2019,169,5.23
25.0,91.875,2019,169,5.37
25.0,92.5,2019,169,5.41
25.5,88.125,2019,169,4.61
25.5,88.75,2019,169,8.57
25.5,89.375,2019,169,11.31
25.5,90.0,2019,169,9.06
25.5,90.625,2019,169,5.81
25.5,91.25,2019,169,5.27
25.5,91.875,2019,169,5.21
25.5,92.5,2019,169,3.45
26.0,88.125,2019,169,7.55
26.0,88.75,2019,169,12.59
26.0,89.375,2019,169,13.04
26.0,90.0,2019,169,8.91
26.0,90.625,2019,169,4.77
26.0,91.25,2019,169,2.74
26.0,91.875,2019,169,2.65
26.0,92.5,2019,169,2.69
26.5,88.125,2019,169,15.61
